Material ID,Material Name,Category,Durability Rating,Cost per Unit ($),Environmental Suitability,Supplier Availability,Lead Time (days),Sustainability Score,Thermal Conductivity (W/m·K),Compressive Strength (MPa),Fire Resistance Rating
402,Steel,Finishing,9,266,Dry,Medium,21,3,2.06,369,D
403,Plastic,Plumbing,8,352,All,Medium,6,10,0.53,305,C
404,Insulation,Finishing,6,732,Humid,High,17,10,1.7,62,B
405,Brick,Insulation,6,631,All,Medium,7,5,1.63,93,D
406,Concrete,Insulation,9,663,All,Low,6,4,1.5,283,C
407,Steel,Finishing,8,964,Dry,High,27,10,1.55,25,D
408,Aluminum,Insulation,7,417,Dry,Low,9,4,1.01,384,D
409,Plastic,Finishing,9,863,Coastal,High,19,7,1.46,93,D
410,Plastic,Plumbing,8,247,Coastal,High,16,5,1.55,95,A
411,Stone,Finishing,10,510,Dry,Medium,20,2,0.83,136,C
412,Steel,Finishing,10,82,All,Medium,12,9,1.96,154,D
413,Aluminum,Structural,6,797,Coastal,Low,18,1,1.23,163,B
414,Aluminum,Finishing,6,673,All,High,9,7,1.19,218,A
415,Glass,Insulation,8,172,All,Low,13,9,0.74,39,A
416,Plastic,Finishing,9,713,Dry,Low,25,1,1.94,143,A
417,Wood,Finishing,10,240,Humid,Medium,17,8,1.21,290,B
418,Steel,Finishing,8,851,Humid,Medium,7,5,1.36,339,D
419,Wood,Insulation,10,920,All,Medium,16,8,0.88,181,C
420,Insulation,Finishing,6,598,Dry,Medium,19,6,0.5,99,B
421,Steel,Plumbing,7,187,Coastal,Low,17,6,0.59,59,C
422,Brick,Electrical,9,868,Humid,Medium,27,2,1.09,321,D
423,Stone,Structural,10,444,All,Low,6,2,1.9,372,A
424,Concrete,Structural,9,745,Coastal,Medium,10,1,0.78,311,A
425,Brick,Structural,8,638,Dry,Low,26,5,1.89,22,B
426,Brick,Plumbing,10,780,Humid,Medium,6,3,1.67,323,C
427,Stone,Insulation,9,774,All,High,17,10,0.64,301,B
428,Concrete,Finishing,9,621,Dry,Medium,18,7,0.19,222,D
429,Stone,Structural,10,890,Dry,Medium,15,3,1.22,327,A
430,Glass,Insulation,6,455,All,Low,25,8,1.74,72,C
431,Steel,Plumbing,10,725,Humid,High,5,3,2.0,290,B
432,Concrete,Insulation,8,816,All,Medium,24,4,1.42,330,A
433,Stone,Electrical,6,827,Humid,Medium,22,1,0.27,334,D
434,Brick,Insulation,10,133,Dry,High,14,3,1.71,367,B
435,Wood,Electrical,8,704,Humid,Medium,29,3,0.61,285,D
436,Glass,Plumbing,7,806,All,Low,10,4,2.44,358,C
437,Concrete,Finishing,6,143,Dry,Low,10,8,1.17,99,D
438,Insulation,Insulation,7,805,Humid,Low,10,1,2.44,312,C
439,Glass,Insulation,8,74,Coastal,Low,25,5,0.22,141,C
440,Aluminum,Electrical,9,782,All,High,27,2,2.14,329,C
441,Brick,Insulation,6,130,All,Low,24,5,2.48,186,C
442,Stone,Insulation,10,789,All,Medium,23,5,0.84,104,C
443,Wood,Finishing,8,998,Dry,Low,30,4,2.03,364,A
444,Glass,Electrical,9,998,Coastal,Medium,6,9,2.02,95,D
445,Wood,Structural,10,712,All,High,18,9,0.19,41,B
446,Steel,Plumbing,6,883,All,Low,29,10,0.54,285,A
447,Insulation,Plumbing,7,270,Coastal,Low,9,2,1.5,163,C
448,Plastic,Structural,8,845,All,Medium,25,7,2.34,280,B
449,Glass,Structural,9,702,Humid,High,19,9,0.47,216,B
450,Aluminum,Insulation,9,280,Dry,Medium,18,3,0.32,389,D
451,Brick,Electrical,10,778,Humid,Low,13,4,1.68,97,B
452,Concrete,Structural,7,688,Coastal,High,27,8,2.07,29,B
453,Insulation,Finishing,10,230,Coastal,Medium,16,8,2.18,204,C
454,Wood,Finishing,9,723,Dry,Low,25,8,0.73,359,A
455,Aluminum,Plumbing,8,563,All,Low,9,1,2.01,381,A
456,Plastic,Plumbing,6,717,Humid,High,21,5,0.34,180,B
457,Wood,Insulation,6,156,Humid,Medium,14,3,1.13,358,C
458,Concrete,Insulation,10,572,Coastal,Medium,5,2,2.41,149,A
459,Wood,Finishing,6,777,Humid,Low,24,4,1.83,53,D
460,Steel,Insulation,8,776,All,Medium,20,9,0.68,187,B
461,Insulation,Finishing,9,71,All,High,11,4,2.27,287,C
462,Stone,Insulation,7,984,Dry,High,25,1,0.49,232,B
463,Brick,Electrical,9,579,Humid,High,19,8,1.84,79,A
464,Plastic,Insulation,9,531,Dry,High,7,6,1.47,70,A
465,Steel,Insulation,9,153,All,High,17,8,1.57,154,B
466,Wood,Insulation,10,453,Humid,Medium,20,3,1.29,390,A
467,Steel,Insulation,9,204,Coastal,Medium,16,4,1.66,156,B
468,Aluminum,Finishing,6,896,Coastal,Medium,22,8,1.02,190,C
469,Brick,Insulation,9,964,Humid,Low,26,7,0.87,388,C
470,Brick,Finishing,9,455,All,Medium,21,9,1.95,228,C
471,Glass,Plumbing,7,963,Dry,Medium,23,8,2.12,318,D
472,Insulation,Plumbing,10,143,All,High,24,6,2.1,150,A
473,Stone,Electrical,7,285,All,Medium,25,2,1.69,397,A
474,Wood,Insulation,10,113,Coastal,Medium,17,2,0.54,115,D
475,Insulation,Finishing,10,156,Coastal,Low,9,7,2.37,370,D
476,Wood,Electrical,10,262,All,Low,14,4,1.8,325,D
477,Insulation,Finishing,10,74,All,High,23,7,0.49,146,B
478,Steel,Insulation,8,759,Humid,Medium,26,10,1.53,257,A
479,Wood,Structural,9,435,Humid,Medium,25,3,1.9,183,D
480,Wood,Finishing,7,119,Dry,High,15,7,1.4,100,C
481,Stone,Insulation,9,982,Humid,High,28,3,2.34,347,C
482,Concrete,Electrical,8,265,Humid,Low,26,8,0.39,60,C
483,Concrete,Electrical,9,719,Coastal,High,23,8,1.1,307,B
484,Insulation,Plumbing,8,453,Humid,Medium,7,3,2.26,254,A
485,Stone,Electrical,7,68,Dry,Low,14,4,1.7,352,B
486,Plastic,Plumbing,7,225,All,Low,24,2,2.46,36,A
487,Brick,Plumbing,10,142,Dry,Medium,23,9,0.77,152,C
488,Stone,Plumbing,10,841,Humid,Medium,29,7,1.43,326,C
489,Aluminum,Finishing,6,313,Coastal,Low,17,1,1.57,82,A
490,Steel,Structural,9,624,All,High,8,4,2.0,371,D
491,Concrete,Structural,8,376,Dry,Low,30,10,0.73,136,A
492,Insulation,Electrical,6,601,Humid,High,19,10,1.19,68,C
493,Steel,Electrical,7,398,Dry,Medium,9,4,2.48,230,C
494,Glass,Plumbing,6,573,All,Low,20,5,1.87,123,B
495,Concrete,Electrical,8,92,Coastal,Low,25,4,1.29,120,A
496,Concrete,Electrical,7,300,Coastal,Low,8,6,0.53,193,D
497,Aluminum,Finishing,9,789,All,High,18,2,1.77,28,B
498,Stone,Electrical,10,336,All,Low,12,8,0.79,33,B
499,Aluminum,Insulation,8,331,Dry,High,27,3,0.7,298,A
500,Stone,Structural,7,936,Humid,Low,30,8,2.15,139,C
501,Wood,Structural,8,894,All,Low,22,6,1.51,63,B
502,Steel,Plumbing,10,748,Coastal,Medium,19,9,0.76,299,A
503,Brick,Electrical,7,902,Dry,Low,22,6,1.07,347,B
504,Aluminum,Structural,10,999,All,High,24,10,1.07,355,D
505,Wood,Electrical,7,78,Dry,High,29,9,1.65,22,A
506,Stone,Insulation,6,867,Humid,High,5,3,0.81,66,C
507,Insulation,Structural,7,829,Humid,High,22,7,2.02,121,A
508,Glass,Structural,6,217,All,High,15,4,0.49,80,B
509,Glass,Structural,6,482,Humid,High,26,4,1.47,362,D
510,Wood,Electrical,9,266,Coastal,High,9,5,2.27,189,A
511,Stone,Finishing,8,258,Dry,Medium,5,7,2.08,188,D
512,Brick,Insulation,7,418,All,Medium,29,1,0.63,224,B
513,Concrete,Structural,7,64,Coastal,High,22,6,0.84,98,A
514,Stone,Insulation,8,183,Humid,Low,28,5,1.8,292,B
515,Glass,Electrical,10,281,Humid,Medium,12,7,0.34,110,C
516,Stone,Finishing,6,968,Dry,Medium,15,8,2.42,294,C
517,Wood,Insulation,10,129,All,Medium,20,8,1.17,148,A
518,Glass,Finishing,10,735,Humid,High,13,3,1.55,76,B
519,Plastic,Plumbing,9,552,Coastal,Medium,15,4,1.65,100,D
520,Aluminum,Insulation,7,260,Humid,High,7,6,1.75,201,D
521,Glass,Insulation,9,585,Humid,Medium,6,4,2.39,19,C
522,Wood,Finishing,8,679,Dry,Low,15,9,0.33,363,C
523,Steel,Finishing,9,877,Humid,Medium,15,10,0.79,285,B
524,Plastic,Finishing,9,632,Dry,High,22,4,2.42,174,A
525,Steel,Insulation,7,241,Coastal,Low,9,6,1.35,299,B
526,Concrete,Plumbing,9,567,Coastal,Medium,28,4,0.58,266,A
527,Stone,Finishing,8,302,Coastal,Medium,19,8,0.89,210,C
528,Brick,Structural,9,596,Humid,Low,6,3,2.39,339,A
529,Insulation,Plumbing,9,237,Humid,Low,22,8,1.86,70,C
530,Concrete,Finishing,9,237,Dry,High,29,10,2.29,266,C
531,Plastic,Finishing,10,679,Coastal,Medium,16,6,0.78,119,C
532,Plastic,Plumbing,10,191,Coastal,Medium,8,4,1.99,320,B
533,Steel,Electrical,9,989,All,Low,6,3,0.22,158,A
534,Plastic,Structural,6,64,All,Medium,7,1,0.82,210,D
535,Brick,Electrical,8,562,Dry,High,6,5,0.34,279,C
536,Stone,Electrical,6,660,Coastal,Low,24,3,0.92,242,B
537,Aluminum,Structural,7,138,Coastal,Low,25,2,0.2,374,D
538,Wood,Finishing,9,925,All,Medium,30,2,1.38,114,A
539,Wood,Structural,6,550,Dry,Medium,15,6,1.12,199,A
540,Stone,Plumbing,6,226,Humid,High,21,6,0.44,164,C
541,Plastic,Structural,9,752,Dry,High,28,8,0.29,15,D
542,Steel,Insulation,7,222,All,Low,18,9,0.12,19,A
543,Brick,Finishing,6,93,Dry,Low,30,4,0.27,398,A
544,Plastic,Electrical,7,547,All,High,16,5,2.38,90,D
545,Brick,Finishing,7,346,Humid,Medium,6,7,1.5,312,C
546,Aluminum,Electrical,8,288,Coastal,Medium,24,2,2.05,355,C
547,Aluminum,Plumbing,9,734,Humid,Low,19,7,0.53,85,B
548,Wood,Plumbing,10,801,Coastal,Medium,8,1,1.53,12,D
549,Plastic,Plumbing,6,213,Humid,Low,11,6,1.35,127,D
550,Insulation,Finishing,8,57,Humid,Medium,14,7,1.1,243,B
551,Stone,Plumbing,8,160,Humid,Low,14,7,2.09,335,B
552,Insulation,Structural,6,93,Coastal,Medium,13,5,0.17,50,C
553,Aluminum,Structural,10,265,All,Medium,28,1,2.05,94,D
554,Wood,Finishing,8,722,Dry,Low,9,1,0.83,182,B
555,Concrete,Finishing,8,800,Humid,High,7,7,1.09,172,D
556,Concrete,Plumbing,7,260,Coastal,High,18,7,2.11,344,A
557,Glass,Finishing,6,502,Humid,Low,16,3,2.15,389,B
558,Glass,Electrical,10,868,Dry,Low,22,4,0.53,327,D
559,Wood,Insulation,9,422,Dry,High,19,4,2.33,341,C
560,Concrete,Structural,6,801,Dry,Low,15,2,0.63,57,B
561,Plastic,Structural,7,899,Coastal,Low,27,10,2.15,202,D
562,Glass,Electrical,6,495,Humid,Low,14,7,2.17,236,A
563,Insulation,Finishing,10,569,Dry,Medium,23,7,0.98,210,C
564,Insulation,Structural,9,179,Coastal,Medium,26,5,1.69,369,C
565,Steel,Electrical,6,75,Humid,High,20,4,1.14,21,B
566,Stone,Plumbing,10,963,All,Medium,14,9,2.36,225,C
567,Concrete,Plumbing,10,619,Humid,Low,17,3,1.35,154,C
568,Plastic,Finishing,8,1000,Coastal,High,29,4,2.25,207,C
569,Insulation,Structural,9,353,Coastal,Medium,13,9,1.62,63,C
570,Plastic,Electrical,10,589,All,Low,12,3,2.25,80,D
571,Glass,Finishing,10,831,All,High,26,6,0.61,72,A
572,Stone,Structural,7,874,All,High,14,5,2.33,148,D
573,Insulation,Structural,6,945,Dry,Low,27,5,2.28,93,B
574,Aluminum,Structural,7,425,Humid,Medium,18,6,2.07,387,C
575,Wood,Electrical,8,524,Coastal,Medium,28,5,2.49,36,C
576,Brick,Electrical,10,671,All,Low,10,9,1.73,221,D
577,Brick,Structural,7,587,All,Medium,7,6,0.11,391,B
578,Concrete,Finishing,7,513,Coastal,Low,7,3,2.29,365,A
579,Insulation,Insulation,7,685,Humid,Medium,9,7,2.15,191,A
580,Insulation,Finishing,7,634,Dry,Low,20,6,1.88,25,D
581,Insulation,Plumbing,8,940,Coastal,Low,29,1,0.59,397,A
582,Wood,Insulation,9,72,Humid,Medium,20,3,0.26,127,C
583,Insulation,Electrical,6,279,Coastal,Low,22,5,1.3,395,A
584,Steel,Electrical,9,641,Coastal,Low,16,10,2.35,195,D
585,Brick,Structural,9,289,All,High,10,8,2.12,39,B
586,Stone,Plumbing,9,315,All,High,6,2,1.94,79,A
587,Plastic,Finishing,9,549,Humid,High,18,4,0.7,210,A
588,Glass,Plumbing,8,948,Coastal,High,16,8,1.22,219,A
589,Brick,Plumbing,7,654,Coastal,High,17,8,1.98,380,A
590,Steel,Structural,6,132,Coastal,High,6,10,2.46,170,B
591,Wood,Insulation,6,804,Humid,Low,22,8,2.34,268,C
592,Aluminum,Structural,6,292,All,Low,11,5,1.02,377,B
593,Aluminum,Electrical,6,282,Humid,Medium,19,10,1.4,233,A
594,Brick,Electrical,9,423,Coastal,High,14,2,2.02,326,B
595,Stone,Structural,7,773,Dry,Medium,10,6,1.17,280,D
596,Plastic,Electrical,7,168,Humid,Low,15,3,1.64,362,D
597,Stone,Finishing,8,83,Dry,Low,12,7,0.47,340,C
598,Glass,Insulation,10,452,All,Medium,10,5,1.91,147,A
599,Wood,Finishing,10,642,Coastal,Medium,15,1,0.55,156,D
600,Insulation,Electrical,6,203,All,Low,17,5,0.26,72,D
601,Steel,Structural,8,751,Dry,High,15,4,0.73,196,B
602,Insulation,Plumbing,8,135,All,Medium,30,6,0.5,213,B
603,Aluminum,Insulation,10,526,Humid,Low,7,2,1.62,181,C
604,Concrete,Electrical,6,219,All,High,13,7,0.31,94,C
605,Plastic,Structural,6,134,Humid,Low,25,8,1.1,203,C
606,Steel,Finishing,7,961,All,High,17,5,0.5,148,B
607,Concrete,Plumbing,10,671,Dry,Medium,15,8,1.51,230,C
608,Aluminum,Structural,6,698,All,Low,21,6,0.34,174,A
609,Glass,Structural,8,97,Dry,High,8,8,1.39,321,C
610,Aluminum,Finishing,7,560,Dry,Medium,21,5,1.69,262,C
611,Plastic,Electrical,10,648,Humid,Medium,17,3,1.65,76,A
612,Brick,Finishing,9,916,Humid,High,22,1,1.83,283,B
613,Steel,Plumbing,6,166,Coastal,Low,8,10,0.17,315,C
614,Steel,Insulation,8,222,Coastal,High,14,7,1.34,145,B
615,Stone,Plumbing,10,600,Coastal,Medium,19,8,0.8,283,C
616,Aluminum,Electrical,8,304,Humid,High,7,8,2.18,242,B
617,Steel,Plumbing,6,531,All,High,26,7,1.95,168,B
618,Wood,Finishing,6,489,Dry,High,11,4,1.63,156,A
619,Plastic,Structural,6,64,Dry,Medium,28,7,2.21,389,B
620,Glass,Electrical,9,346,Humid,High,11,8,0.9,28,B
621,Concrete,Plumbing,7,358,All,Low,7,5,0.55,250,B
622,Insulation,Plumbing,9,269,Dry,Medium,25,1,1.91,67,A
623,Wood,Plumbing,7,426,Coastal,Medium,17,4,1.14,260,A
624,Aluminum,Finishing,10,816,All,Medium,8,10,0.63,301,C
625,Aluminum,Electrical,8,555,Coastal,Low,18,10,2.23,341,D
626,Brick,Finishing,9,211,Coastal,High,7,2,0.18,248,A
627,Glass,Structural,7,560,Dry,High,15,3,0.91,211,D
628,Steel,Electrical,7,859,Coastal,Medium,28,9,2.4,212,D
629,Plastic,Structural,10,445,Humid,Low,23,6,1.58,187,C
630,Stone,Finishing,10,247,Coastal,High,5,8,1.66,382,D
631,Stone,Insulation,7,744,Humid,Low,5,10,2.46,197,B
632,Steel,Insulation,8,540,All,High,11,6,2.42,376,A
633,Insulation,Plumbing,6,316,Coastal,High,12,3,0.64,19,A
634,Plastic,Structural,10,1000,Humid,Medium,11,9,0.14,234,C
635,Aluminum,Plumbing,9,359,Humid,Medium,8,3,0.35,381,B
636,Wood,Plumbing,10,916,Dry,Low,5,7,1.75,208,B
637,Steel,Electrical,10,910,Dry,Medium,14,10,2.1,58,A
638,Glass,Insulation,10,495,All,Low,18,10,0.64,257,D
639,Steel,Finishing,8,80,Dry,Low,16,7,1.19,324,C
640,Wood,Plumbing,8,646,Dry,Low,6,2,2.18,134,D
641,Plastic,Finishing,7,341,All,Low,25,6,2.38,19,C
642,Glass,Finishing,8,325,All,Low,25,7,0.59,174,D
643,Glass,Structural,6,698,Humid,Medium,18,5,0.52,116,C
644,Glass,Plumbing,10,855,Dry,High,16,10,0.51,322,A
645,Aluminum,Structural,9,231,Coastal,High,26,9,0.88,120,D
646,Concrete,Insulation,8,535,Dry,Low,8,5,0.88,173,B
647,Wood,Plumbing,9,563,Humid,Low,15,1,0.55,333,A
648,Insulation,Electrical,9,288,Coastal,Low,20,2,1.02,378,D
649,Concrete,Plumbing,7,920,Dry,High,13,7,2.07,165,C
650,Aluminum,Electrical,10,841,Humid,High,11,1,2.12,180,A
651,Brick,Structural,9,285,Coastal,Medium,30,6,2.06,319,D
652,Plastic,Plumbing,6,791,Dry,Low,24,3,2.03,256,B
653,Glass,Finishing,7,891,Humid,High,26,8,0.96,218,C
654,Wood,Electrical,8,539,Coastal,High,11,7,0.33,23,D
655,Steel,Plumbing,9,679,Humid,Medium,29,2,2.17,256,D
656,Insulation,Structural,9,883,Humid,Medium,9,10,2.06,320,C
657,Brick,Structural,9,910,Coastal,High,5,7,2.4,148,A
658,Concrete,Plumbing,9,263,Coastal,Medium,19,4,0.43,50,D
659,Brick,Plumbing,8,495,All,Low,21,6,2.02,191,C
660,Insulation,Plumbing,7,710,Humid,Low,22,3,0.16,20,C
661,Insulation,Finishing,10,552,Coastal,High,30,6,0.93,248,A
662,Concrete,Electrical,9,63,Dry,Medium,27,6,0.72,333,B
663,Aluminum,Structural,9,332,All,Medium,29,2,1.3,238,A
664,Concrete,Plumbing,7,537,Humid,Medium,7,7,1.46,200,B
665,Stone,Plumbing,6,325,Humid,Medium,8,10,2.5,122,B
666,Stone,Structural,9,623,Coastal,Low,19,2,0.12,350,A
667,Wood,Insulation,6,915,Dry,Medium,16,4,2.46,74,D
668,Glass,Plumbing,8,240,Dry,Medium,9,8,1.01,256,C
669,Brick,Insulation,8,350,Humid,Medium,17,4,1.41,204,A
670,Brick,Electrical,6,551,Coastal,Medium,19,1,1.37,317,A
671,Aluminum,Electrical,10,79,Dry,High,6,2,2.38,29,D
672,Stone,Structural,9,455,Coastal,High,8,3,0.88,305,A
673,Steel,Electrical,6,815,All,Medium,17,10,1.25,79,B
674,Steel,Electrical,6,223,Humid,Medium,25,1,0.48,233,B
675,Glass,Structural,7,906,Dry,Low,28,5,1.84,28,D
676,Aluminum,Finishing,7,754,All,Low,6,9,1.22,216,B
677,Steel,Electrical,9,897,Humid,High,25,6,2.33,199,A
678,Steel,Finishing,6,453,Humid,Low,20,5,0.93,189,C
679,Glass,Finishing,7,511,Dry,High,14,9,0.81,284,A
680,Steel,Structural,6,991,All,High,18,7,0.44,261,D
681,Brick,Structural,10,722,Coastal,Low,18,1,0.98,226,D
682,Plastic,Plumbing,9,854,Coastal,Medium,16,4,1.03,37,A
683,Concrete,Structural,9,792,Coastal,Low,11,8,1.59,74,D
684,Aluminum,Plumbing,10,968,Dry,Medium,22,3,0.23,37,C
685,Steel,Electrical,9,277,Humid,High,14,9,0.61,382,B
686,Aluminum,Finishing,7,771,Humid,Medium,20,10,1.53,396,A
687,Concrete,Electrical,10,170,Dry,High,17,7,0.99,285,D
688,Stone,Electrical,10,709,Humid,High,28,9,0.38,333,B
689,Glass,Finishing,9,799,All,High,11,10,1.63,120,C
690,Steel,Insulation,7,643,Dry,Low,6,5,0.45,399,A
691,Aluminum,Finishing,10,629,Coastal,High,23,3,1.44,141,C
692,Insulation,Insulation,9,52,Dry,High,22,9,0.57,345,C
693,Plastic,Insulation,7,137,Dry,Low,6,7,0.54,241,C
694,Steel,Finishing,8,717,All,High,13,10,0.44,369,B
695,Insulation,Finishing,6,782,Coastal,Low,8,7,2.02,343,B
696,Stone,Finishing,9,348,Humid,High,14,4,1.88,313,D
697,Concrete,Electrical,9,619,Coastal,Medium,23,3,2.48,396,C
698,Steel,Finishing,6,848,Coastal,High,20,6,1.15,50,C
699,Stone,Structural,7,239,Humid,Medium,22,5,0.46,320,A
700,Aluminum,Finishing,6,539,Coastal,High,11,8,1.45,300,D
701,Aluminum,Structural,10,901,All,High,11,7,1.19,43,A
702,Wood,Insulation,8,623,Dry,Medium,27,7,2.23,293,B
703,Brick,Electrical,7,161,Dry,High,19,3,2.31,246,A
704,Concrete,Electrical,6,544,Dry,Low,7,2,0.48,290,B
705,Plastic,Plumbing,9,265,All,Low,18,8,0.5,40,B
706,Brick,Plumbing,9,940,Dry,Low,6,7,1.63,174,C
707,Wood,Electrical,8,705,All,High,14,6,0.64,216,A
708,Concrete,Insulation,10,379,Coastal,Low,30,7,1.58,127,B
709,Brick,Electrical,8,645,Dry,High,30,6,2.48,33,D
710,Concrete,Electrical,6,683,Dry,Medium,10,8,0.14,365,B
711,Insulation,Plumbing,8,763,Dry,Medium,30,10,1.51,47,B
712,Steel,Finishing,7,751,Dry,Medium,19,2,0.88,332,D
713,Aluminum,Structural,9,420,Humid,Medium,7,9,0.29,92,C
714,Aluminum,Finishing,7,849,Humid,Medium,25,3,0.19,125,B
715,Insulation,Finishing,7,867,Humid,Low,16,5,1.02,17,D
716,Brick,Structural,7,81,Humid,Medium,10,10,2.22,377,A
717,Glass,Electrical,9,563,Coastal,Low,10,7,0.88,176,C
718,Aluminum,Plumbing,7,282,Dry,High,23,2,2.36,302,D
719,Concrete,Finishing,10,920,Coastal,High,14,3,2.25,64,B
720,Glass,Electrical,10,733,Dry,Low,14,3,1.59,102,A
721,Glass,Structural,6,523,All,Medium,9,9,0.39,332,B
722,Plastic,Plumbing,8,951,All,Low,16,3,0.86,158,C
723,Stone,Plumbing,6,814,All,Low,11,5,2.23,177,D
724,Brick,Finishing,8,698,Dry,Medium,7,4,0.28,323,B
725,Wood,Plumbing,10,839,Humid,Medium,28,6,1.65,105,B
726,Insulation,Structural,6,172,Humid,Low,12,3,2.3,52,B
727,Wood,Electrical,10,942,Dry,Medium,25,10,1.9,293,A
728,Wood,Insulation,7,219,Coastal,Medium,26,7,1.03,199,D
729,Glass,Plumbing,7,729,Coastal,High,21,8,0.17,330,D
730,Glass,Finishing,6,449,All,High,8,2,0.7,104,D
731,Concrete,Finishing,10,264,Coastal,Low,8,4,0.14,359,B
732,Aluminum,Finishing,9,976,Humid,Medium,12,10,0.43,132,A
733,Steel,Electrical,8,394,Coastal,Low,22,2,1.77,145,C
734,Glass,Electrical,8,226,Coastal,Medium,23,1,0.15,174,C
735,Concrete,Finishing,10,345,Dry,Medium,28,7,0.3,99,A
736,Glass,Insulation,7,156,Humid,High,7,7,1.67,329,A
737,Steel,Insulation,7,739,Dry,Medium,10,8,0.66,394,A
738,Stone,Insulation,10,108,All,Medium,6,10,0.59,73,B
739,Glass,Insulation,8,447,Humid,High,8,3,0.45,272,A
740,Concrete,Insulation,7,403,All,High,14,6,0.43,35,C
741,Stone,Plumbing,9,238,All,Low,5,9,0.74,337,C
742,Aluminum,Insulation,9,258,Humid,Low,12,1,1.91,274,C
743,Glass,Electrical,7,131,Humid,Medium,28,1,0.47,178,D
744,Concrete,Plumbing,6,653,Humid,Medium,20,8,0.17,275,C
745,Concrete,Plumbing,7,416,Coastal,Medium,30,10,2.35,203,D
746,Wood,Electrical,9,293,Coastal,Low,30,3,0.91,112,D
747,Stone,Plumbing,8,644,Coastal,High,13,4,0.13,351,B
748,Brick,Finishing,6,133,All,Low,16,6,0.44,62,B
749,Stone,Electrical,10,257,Dry,Low,29,3,1.57,106,C
750,Concrete,Plumbing,10,783,Coastal,Low,21,1,1.43,23,A
751,Plastic,Structural,10,228,All,Low,9,3,0.72,354,B
752,Stone,Insulation,6,625,Dry,Low,24,7,1.22,273,C
753,Plastic,Structural,10,430,All,Medium,18,2,1.7,216,B
754,Aluminum,Insulation,7,762,Dry,Low,18,4,1.03,47,B
755,Plastic,Insulation,7,905,Dry,High,24,4,0.22,185,D
756,Aluminum,Plumbing,7,204,All,Medium,10,2,0.8,217,C
757,Insulation,Insulation,9,840,Dry,High,23,4,0.71,363,A
758,Plastic,Insulation,6,596,Humid,Low,6,6,0.48,333,B
759,Insulation,Insulation,9,264,All,Low,13,7,0.59,265,B
760,Brick,Plumbing,9,591,Humid,Low,7,3,1.83,159,B
761,Aluminum,Finishing,9,226,Coastal,High,10,5,2.1,140,C
762,Wood,Plumbing,8,387,Dry,Low,15,1,0.41,71,C
763,Concrete,Electrical,7,173,All,Low,22,1,1.3,389,D
764,Steel,Finishing,7,793,All,High,10,3,0.27,202,C
765,Brick,Structural,10,930,Coastal,Medium,20,10,0.17,74,C
766,Brick,Insulation,6,166,Coastal,High,24,9,0.86,357,C
767,Steel,Insulation,7,779,All,Low,21,9,0.45,78,D
768,Stone,Electrical,6,314,Coastal,Medium,17,9,1.65,320,B
769,Wood,Insulation,6,605,Dry,Low,15,8,2.09,86,B
770,Glass,Finishing,6,351,Dry,Low,9,4,0.77,372,C
771,Plastic,Electrical,7,267,Coastal,Low,28,3,1.92,251,C
772,Wood,Electrical,7,882,All,Low,11,3,1.75,237,D
773,Plastic,Structural,7,655,All,Low,10,10,1.78,45,C
774,Brick,Insulation,7,740,Dry,Low,7,8,0.92,260,C
775,Insulation,Insulation,9,683,Dry,Low,20,8,0.86,307,B
776,Insulation,Structural,9,902,Coastal,High,9,8,0.71,363,A
777,Steel,Electrical,7,565,Coastal,Medium,22,4,0.2,305,B
778,Wood,Structural,9,488,All,Medium,13,9,0.29,250,B
779,Concrete,Finishing,9,717,Dry,High,29,3,1.67,266,C
780,Steel,Plumbing,10,330,Coastal,Low,13,7,2.21,147,A
781,Glass,Insulation,9,385,Humid,Medium,21,1,1.77,28,D
782,Plastic,Insulation,8,208,Humid,High,27,8,2.17,135,A
783,Steel,Finishing,10,516,Dry,Medium,7,5,2.35,29,D
784,Plastic,Plumbing,9,171,Coastal,Low,8,8,0.21,400,C
785,Concrete,Finishing,6,97,Coastal,Low,17,9,1.81,271,D
786,Glass,Finishing,8,324,Humid,Medium,28,9,2.41,315,B
787,Plastic,Structural,7,506,Dry,Low,20,10,2.08,336,A
788,Plastic,Electrical,6,435,Dry,High,13,1,1.2,220,A
789,Wood,Electrical,9,72,Coastal,High,30,7,2.36,327,B
790,Wood,Electrical,9,287,Dry,Low,13,1,1.22,384,A
791,Steel,Structural,9,65,Dry,Medium,7,10,0.18,151,D
792,Aluminum,Structural,8,418,Coastal,High,25,8,1.9,350,A
793,Steel,Insulation,10,751,All,Medium,18,5,0.21,336,C
794,Aluminum,Insulation,10,760,Coastal,High,12,1,1.45,214,D
795,Aluminum,Insulation,8,979,Humid,High,14,5,0.79,208,C
796,Plastic,Electrical,6,792,Humid,Medium,16,9,0.66,117,A
797,Steel,Plumbing,8,571,Dry,Low,29,4,1.29,29,A
798,Concrete,Insulation,6,488,Humid,Medium,29,1,2.18,210,C
799,Steel,Structural,8,461,All,High,29,9,0.27,295,A
800,Brick,Plumbing,6,159,Dry,Low,11,1,1.31,160,A
801,Insulation,Plumbing,8,865,Humid,Low,27,7,1.74,155,C
802,Brick,Finishing,7,161,All,High,21,5,1.13,332,A
803,Steel,Finishing,9,106,Humid,High,20,1,1.26,161,D
804,Aluminum,Structural,9,253,Coastal,High,9,8,1.35,286,A
805,Plastic,Finishing,10,347,Coastal,Medium,13,5,1.86,356,B
